time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-11-16T07:53:01.750Z,-57.5784,-65.8658,10,5.1,mww,,95,2.829,0.74,us,us1000hsll,2019-01-30T18:36:21.040Z,"Drake Passage",earthquake,5.4,1.9,0.071,19,reviewed,us,us
2018-11-16T07:19:12.450Z,-57.6054,-66.0559,10,4.9,mb,,97,2.82,0.66,us,us1000hsl2,2019-01-30T18:36:25.040Z,"Drake Passage",earthquake,10.1,1.9,0.079,50,reviewed,us,us
2018-11-16T06:21:56.520Z,-24.1223,-67.0857,191.98,4.1,mb,,55,1.537,0.83,us,us1000hsk4,2019-01-30T18:36:25.040Z,"78 km W of San Antonio de los Cobres, Argentina",earthquake,9.7,7.1,0.185,8,reviewed,us,us
2018-11-15T06:27:13.180Z,-18.3733,-69.7032,149.43,4.1,mb,,78,0.606,0.88,us,us1000hs1w,2019-01-30T18:36:24.040Z,"63 km E of Arica, Chile",earthquake,4.9,7.1,0.165,10,reviewed,us,us
2018-11-15T00:54:10.860Z,-24.0789,-67.1933,204.22,4.2,mb,,92,1.441,0.73,us,us1000hvh5,2019-01-30T18:36:27.040Z,"90 km W of San Antonio de los Cobres, Argentina",earthquake,11.5,11.7,0.304,3,reviewed,us,us
2018-11-14T23:17:57.750Z,-16.4912,-71.496,87.39,4,mb,,188,2.169,1.07,us,us1000hv3c,2019-01-30T18:36:20.040Z,"southern Peru",earthquake,9.8,10,0.233,5,reviewed,us,us
2018-11-13T22:48:48.590Z,-21.8688,-67.3133,195.16,4.4,mb,,47,1.342,1.04,us,us1000huva,2019-01-30T18:36:27.040Z,"147 km NE of San Pedro de Atacama, Chile",earthquake,9.9,10,0.19,8,reviewed,us,us
2018-11-13T11:40:00.060Z,-12.2045,-74.9296,61.68,4.4,mb,,100,1.883,0.73,us,us1000huv0,2019-01-30T18:36:27.040Z,"8 km N of Huaribamba, Peru",earthquake,7.7,11.6,0.202,7,reviewed,us,us
2018-11-13T06:17:52.590Z,-26.2435,-69.3262,114.11,4.1,mb,,59,1.102,1.08,us,us1000hr72,2019-01-30T18:36:23.040Z,"73 km E of Diego de Almagro, Chile",earthquake,8.5,15.8,0.262,4,reviewed,us,us
2018-11-13T00:20:25.480Z,-21.2016,-68.6577,112.54,4.1,mwr,,51,0.79,0.86,us,us1000hr3b,2019-01-30T18:36:23.040Z,"141 km N of Calama, Chile",earthquake,3.5,6.2,0.069,20,reviewed,us,us
2018-11-12T23:30:54.630Z,-22.2411,-67.5477,202.88,4.3,mb,,60,0.916,0.88,us,us1000hr2s,2019-01-30T18:36:23.040Z,"100 km NE of San Pedro de Atacama, Chile",earthquake,8.1,12.1,0.239,5,reviewed,us,us
2018-11-12T22:41:15.220Z,-24.3539,-69.5126,110.87,4.3,mb,,107,0.808,1.2,us,us1000hr1b,2019-01-30T18:36:23.040Z,"118 km SE of Antofagasta, Chile",earthquake,4.7,8.2,0.308,3,reviewed,us,us
2018-11-12T18:29:14.380Z,-21.083,-68.9502,113.09,4.5,mb,,53,0.503,0.74,us,us1000hqvz,2019-01-30T18:36:22.040Z,"152 km N of Calama, Chile",earthquake,5.7,5.3,0.075,52,reviewed,us,us
2018-11-11T16:55:35.320Z,-22.9189,-66.4026,222.46,4.7,mb,,30,1.637,0.85,us,us1000hqlg,2019-01-21T16:42:56.040Z,"75 km WSW of Abra Pampa, Argentina",earthquake,7.6,5.6,0.036,232,reviewed,us,us
2018-11-11T16:16:30.140Z,-31.3171,-68.6042,111.76,4.4,mb,,164,0.237,0.3,us,us1000hqlc,2019-01-21T16:42:53.040Z,"15 km NNW of Albardón, Argentina",earthquake,6.1,5.3,0.378,2,reviewed,us,us
2018-11-11T11:11:46.100Z,-13.4004,-71.8301,46.79,4.2,mb,,105,4.586,1.26,us,us1000hqk3,2019-01-21T16:42:59.040Z,"3 km NE of Pisac, Peru",earthquake,8.6,11.5,0.166,10,reviewed,us,us
2018-11-10T07:53:37.150Z,-24.0921,-68.9684,96.16,4.7,mb,,75,0.993,1.16,us,us1000hq7j,2019-01-21T16:42:59.040Z,"152 km SSW of San Pedro de Atacama, Chile",earthquake,6.5,7.1,0.08,47,reviewed,us,us
2018-11-10T00:36:51.580Z,-23.5727,-66.7764,199.29,4.5,mb,,37,1.43,0.86,us,us1000hq44,2019-01-21T16:42:56.040Z,"85 km NNW of San Antonio de los Cobres, Argentina",earthquake,8.6,9.4,0.139,15,reviewed,us,us
2018-11-09T18:54:10.170Z,-30.6285,-71.7108,25.76,5.2,mww,,114,0.079,0.8,us,us1000hpxh,2019-01-21T16:42:59.040Z,"49 km W of Ovalle, Chile",earthquake,5.2,3.2,0.08,15,reviewed,us,us
2018-11-09T15:15:42.530Z,-27.9857,-66.5921,165.2,4.7,mb,,48,3.25,0.83,us,us1000hps3,2019-01-21T16:42:59.040Z,"52 km SSW of Andalgalá, Argentina",earthquake,5.1,10.2,0.153,13,reviewed,us,us
2018-11-09T09:09:26.900Z,-30.7409,-68.9648,147.6,4.3,mb,,56,0.837,1.27,us,us1000hpmf,2019-01-21T16:42:53.040Z,"59 km SSW of San José de Jáchal, Argentina",earthquake,7.2,8.6,0.2,7,reviewed,us,us
2018-11-09T07:44:51.720Z,-22.7156,-67.7195,169.88,4.5,mb,,53,0.484,1.01,us,us1000hpl5,2019-01-21T16:42:53.040Z,"53 km ENE of San Pedro de Atacama, Chile",earthquake,10.4,8.2,0.22,6,reviewed,us,us
2018-11-08T16:07:54.120Z,-57.5532,-65.999,10,4.9,mb,,127,2.78,0.72,us,us1000hpan,2019-01-21T16:42:59.040Z,"Drake Passage",earthquake,3.7,1.8,0.08,51,reviewed,us,us
2018-11-08T11:57:30.980Z,-18.5785,-70.6187,44.99,4,mb,,185,0.334,0.7,us,us1000hp8l,2019-01-21T16:42:55.040Z,"35 km WSW of Arica, Chile",earthquake,8.8,16,0.258,4,reviewed,us,us
2018-11-08T08:16:13.370Z,-27.8401,-71.2091,21.79,4.6,mb,,141,0.382,0.66,us,us1000hp6b,2019-01-21T16:42:54.040Z,"92 km NNW of Vallenar, Chile",earthquake,5.2,5.9,0.109,25,reviewed,us,us
2018-11-07T04:46:07.100Z,-45.442,-76.8232,10,4.4,mb,,178,2.736,0.92,us,us2000i7tu,2019-01-21T16:42:54.040Z,"Off the coast of Aisen, Chile",earthquake,10.2,1.9,0.169,10,reviewed,us,us
2018-11-07T04:06:41.060Z,-21.2617,-68.9007,114.8,4.5,mb,,64,0.589,0.68,us,us2000i7tq,2019-01-21T16:42:59.040Z,"132 km N of Calama, Chile",earthquake,6.2,6.6,0.118,21,reviewed,us,us
2018-11-06T21:22:55.750Z,-45.534,-76.7622,10,5.3,mww,,140,2.661,0.73,us,us2000i7qy,2019-01-21T16:42:54.040Z,"Off the coast of Aisen, Chile",earthquake,8.6,1.8,0.075,17,reviewed,us,us
2018-11-06T20:14:16.070Z,-21.8243,-68.6126,126.01,4.5,mb,,32,0.585,0.88,us,us2000i7pa,2019-01-21T16:42:59.040Z,"77 km NNE of Calama, Chile",earthquake,5.5,5.9,0.136,16,reviewed,us,us
2018-11-06T19:08:28.890Z,-29.7913,-71.7725,28.26,4.4,mb,,75,0.481,1.15,us,us2000i7n6,2019-01-21T16:42:54.040Z,"45 km WNW of Coquimbo, Chile",earthquake,4.2,1.8,0.241,7,reviewed,us,us
2018-11-06T18:07:35.760Z,-31.2948,-72.5029,14.55,4.3,mwr,,95,0.968,0.76,us,us2000i7lt,2019-01-21T16:42:54.040Z,"132 km WNW of Illapel, Chile",earthquake,5.7,4.4,0.038,65,reviewed,us,us
2018-11-06T11:58:12.240Z,-57.5215,-66.0852,10,4.8,mb,,129,2.735,0.81,us,us1000hrm9,2019-01-21T16:42:59.040Z,"Drake Passage",earthquake,7.3,1.9,0.082,46,reviewed,us,us
2018-11-06T08:31:01.050Z,-19.7194,-69.4141,86.57,4.7,mb,,59,0.213,0.77,us,us2000i7cy,2019-01-21T16:42:52.040Z,"94 km NE of Iquique, Chile",earthquake,6.1,5.2,0.05,121,reviewed,us,us
2018-11-05T04:36:30.190Z,-17.3914,-69.3083,166.89,4.2,mb,,157,0.256,1.07,us,us1000hqx3,2019-01-21T16:42:56.040Z,"77 km ENE of Estique, Peru",earthquake,10,10.2,0.199,7,reviewed,us,us
2018-11-05T02:55:11.920Z,-20.1075,-70.9261,10,4.4,mb,,143,0.764,0.98,us,us2000i6v9,2019-01-21T16:42:55.040Z,"81 km W of Iquique, Chile",earthquake,4.1,1.9,0.144,14,reviewed,us,us
2018-11-05T01:26:22.050Z,-22.3101,-67.4165,171.45,4.6,mb,,31,0.95,1.09,us,us2000i6un,2019-01-21T16:42:53.040Z,"104 km NE of San Pedro de Atacama, Chile",earthquake,8,7.6,0.107,27,reviewed,us,us
2018-11-04T14:25:22.050Z,-24.1985,-67.3297,174.95,4.4,mb,,90,1.465,0.72,us,us2000i6r0,2019-01-21T14:29:46.040Z,"102 km W of San Antonio de los Cobres, Argentina",earthquake,10.2,9.5,0.22,6,reviewed,us,us
2018-11-04T11:54:14.110Z,-15.3273,-74.2429,67.33,4.9,mb,,142,4.171,0.69,us,us2000i6q7,2019-01-21T14:29:46.040Z,"40 km NNW of Tocota, Peru",earthquake,8.8,7.7,0.056,102,reviewed,us,us
2018-11-03T23:59:57.190Z,-34.2985,-70.7863,95.8,4,mb,,63,0.263,0.36,us,us2000i6ju,2019-01-21T14:29:46.040Z,"13 km NNE of Rengo, Chile",earthquake,3.1,5.5,0.232,5,reviewed,us,us
2018-11-03T14:24:33.950Z,-22.8607,-70.9683,10,4,mb,,197,0.92,1.11,us,us2000i6ej,2019-01-21T14:29:45.040Z,"105 km NNW of Antofagasta, Chile",earthquake,4.4,1.9,0.26,4,reviewed,us,us
2018-11-03T13:15:33.070Z,-38.1854,-75.3459,10,4.5,mb,,163,1.646,1.32,us,us2000i6ed,2019-01-21T14:29:45.040Z,"162 km WSW of Lebu, Chile",earthquake,8.2,2,0.312,3,reviewed,us,us
2018-11-03T09:47:29.880Z,-23.9599,-66.8285,246.85,4.5,mb,,66,1.595,0.42,us,us2000i6ct,2019-01-21T14:29:45.040Z,"59 km WNW of San Antonio de los Cobres, Argentina",earthquake,6.3,8.7,0.205,7,reviewed,us,us
2018-11-03T00:56:07.850Z,-2.2962,-76.5197,187.92,4.4,mb,,159,3.172,0.94,us,us1000hpsq,2019-01-21T14:29:45.040Z,"130 km N of Alianza Cristiana, Peru",earthquake,13.6,14,0.148,13,reviewed,us,us
2018-11-02T21:11:02.100Z,-24.3439,-67.1158,174.63,4.4,mb,,44,1.694,1.32,us,us2000i660,2019-01-21T14:29:44.040Z,"82 km W of San Antonio de los Cobres, Argentina",earthquake,4.2,7.5,0.077,49,reviewed,us,us
2018-11-02T20:37:12.350Z,-24.1209,-67.0847,203.67,4.4,mb,,47,1.536,1.13,us,us2000i65a,2019-01-21T14:29:44.040Z,"78 km W of San Antonio de los Cobres, Argentina",earthquake,6.5,5.2,0.161,11,reviewed,us,us
2018-11-02T17:33:12.960Z,-25.1809,-69.5439,81.18,4.1,mb,,150,0.045,1.02,us,us2000i60b,2019-01-21T14:29:44.040Z,"98 km ENE of Taltal, Chile",earthquake,7.7,12.8,0.521,1,reviewed,us,us
2018-11-02T14:06:53.880Z,-18.2241,-70.0731,101.65,4.2,mb,,145,0.294,0.77,us,us2000i5we,2019-01-21T14:29:44.040Z,"30 km SE of Tacna, Peru",earthquake,9.1,8,0.167,10,reviewed,us,us
2018-11-02T10:57:44.120Z,-31.6462,-69.6082,119.94,4.4,mb,,56,0.794,1.2,us,us2000i5tf,2019-01-21T14:29:44.040Z,"38 km SSW of Calingasta, Argentina",earthquake,6.7,5.1,0.112,23,reviewed,us,us
2018-11-02T08:20:23.530Z,-30.2185,-67.4637,32.27,4.7,mww,,43,1.688,1.06,us,us2000i5s6,2019-01-21T14:29:43.040Z,"46 km N of San Agustín de Valle Fértil, Argentina",earthquake,6.9,5.2,0.117,7,reviewed,us,us
2018-11-02T02:58:47.090Z,-22.834,-70.9837,13.14,4.5,mwr,,173,0.918,1.14,us,us2000i5qd,2019-01-21T14:29:43.040Z,"108 km NNW of Antofagasta, Chile",earthquake,4.4,4.7,0.045,48,reviewed,us,us
2018-11-02T02:38:49.120Z,-22.8468,-70.912,13.38,4.4,mwr,,175,0.87,1.25,us,us2000i5qa,2019-01-21T14:29:43.040Z,"103 km NNW of Antofagasta, Chile",earthquake,2.8,5,0.045,47,reviewed,us,us
2018-11-02T01:45:02.510Z,-22.8047,-70.922,13.43,4.5,mwr,,146,0.854,1.21,us,us2000i5pu,2019-01-21T14:29:43.040Z,"108 km NNW of Antofagasta, Chile",earthquake,4.2,3.4,0.047,44,reviewed,us,us
2018-11-01T22:53:04.730Z,-27.1916,-71.2176,21.27,4.5,mwr,,136,0.785,0.92,us,us2000i5n5,2019-01-21T14:29:43.040Z,"89 km WNW of Copiapó, Chile",earthquake,3.8,5,0.053,34,reviewed,us,us
2018-11-01T22:19:51.690Z,-19.5827,-69.2656,102,6.2,mww,,17,0.108,1.15,us,us2000i5mj,2021-05-17T01:57:32.509Z,"115 km NE of Iquique, Chile",earthquake,5.4,1.8,0.048,41,reviewed,us,us
2018-11-01T15:22:21.080Z,-30.5959,-71.8934,16.42,4.1,mb,,132,0.235,0.89,us,us2000i5dd,2019-01-21T14:29:42.040Z,"66 km W of Ovalle, Chile",earthquake,4.7,5.1,0.261,4,reviewed,us,us
2018-11-01T06:31:08.440Z,-22.3124,-68.6905,98.45,4.8,mb,,46,0.361,1.03,us,us2000i55r,2019-01-21T14:29:42.040Z,"28 km ENE of Calama, Chile",earthquake,5.5,4.6,0.039,207,reviewed,us,us
2018-10-31T21:15:40.860Z,-20.3982,-68.9963,106.39,4.4,mb,,44,0.295,0.56,us,us2000i4xl,2019-01-21T14:29:41.040Z,"122 km E of Iquique, Chile",earthquake,5.1,6,0.144,14,reviewed,us,us
2018-10-31T12:36:32.060Z,-57.3881,-66.3008,10,5,mww,,122,2.571,0.69,us,us2000i4ke,2019-01-21T14:29:41.040Z,"Drake Passage",earthquake,8,1.8,0.098,10,reviewed,us,us
2018-10-30T17:00:45.240Z,-20.9885,-66.9839,240.21,4.1,mb,,103,2.2,0.84,us,us2000i7ki,2019-01-21T14:29:40.040Z,"60 km SSW of Uyuni, Bolivia",earthquake,10.2,6.6,0.303,3,reviewed,us,us
2018-10-30T12:23:57.880Z,-2.2255,-78.7012,92.33,4.3,mb,,75,0.604,0.84,us,us2000i7k3,2019-01-21T14:29:39.040Z,"16 km E of Alausí, Ecuador",earthquake,7.8,7.1,0.066,65,reviewed,us,us
2018-10-30T05:12:30.190Z,-13.8343,-77.5961,10,4.1,mb,,196,1.977,1.37,us,us2000i7jx,2019-01-21T14:29:39.040Z,"143 km W of Paracas, Peru",earthquake,11.1,2,0.235,5,reviewed,us,us
2018-10-30T01:58:48.010Z,-24.1483,-67.3455,201.12,4.2,mb,,108,2.099,1.16,us,us1000hium,2019-01-21T14:29:39.040Z,"104 km W of San Antonio de los Cobres, Argentina",earthquake,11.1,8.7,0.236,5,reviewed,us,us
2018-10-29T23:14:02.010Z,-21.1234,-68.6455,141.06,4,mb,,67,0.79,0.82,us,us2000i621,2019-01-21T14:29:38.040Z,"150 km N of Calama, Chile",earthquake,6.3,5.5,0.212,6,reviewed,us,us
2018-10-29T21:07:13.190Z,-57.5419,-66.1638,10,5.6,mww,,40,2.741,1,us,us1000hiqv,2019-01-21T14:29:38.040Z,"Drake Passage",earthquake,3.3,1.7,0.062,25,reviewed,us,us
2018-10-29T20:17:22.520Z,-57.5496,-66.304,10,5.8,mww,,14,2.726,1.05,us,us1000hip5,2019-01-21T14:29:38.040Z,"Drake Passage",earthquake,7.6,1.7,0.056,31,reviewed,us,us
2018-10-29T20:06:13.890Z,-23.0733,-66.7666,240.4,4.3,mb,,72,1.306,0.68,us,us1000hip4,2019-01-21T14:29:38.040Z,"112 km W of El Aguilar, Argentina",earthquake,10,12.9,0.202,8,reviewed,us,us
2018-10-29T12:20:52.380Z,-3.6957,-80.3208,58.16,4.5,mb,,144,1.618,1.1,us,us1000hihf,2019-01-21T14:29:37.040Z,"Peru-Ecuador border region",earthquake,9.9,7.6,0.084,41,reviewed,us,us
2018-10-29T07:01:11.180Z,-57.5863,-66.4197,10,5.1,mb,,99,2.745,1.06,us,us2000i62q,2019-01-21T14:29:37.040Z,"Drake Passage",earthquake,7.4,1.8,0.085,45,reviewed,us,us
2018-10-29T06:54:21.250Z,-57.434,-66.3834,10,6.3,mww,,13,2.603,0.79,us,us1000hied,2019-01-21T14:29:37.040Z,"Drake Passage",earthquake,6.8,1.7,0.037,72,reviewed,us,us
2018-10-29T03:51:14.550Z,-36.6952,-74.3384,10,4.5,mb,,128,0.923,0.99,us,us1000hicz,2019-01-21T14:29:37.040Z,"109 km W of Talcahuano, Chile",earthquake,5,1.9,0.156,12,reviewed,us,us
2018-10-28T16:22:35.860Z,-27.3733,-71.2397,39.62,4.4,mb,,199,0.787,0.44,us,us1000hi8w,2019-01-10T17:18:41.040Z,"89 km W of Copiapó, Chile",earthquake,5.7,10.2,0.19,8,reviewed,us,us
2018-10-28T06:23:51.250Z,-14.9641,-75.7731,18.54,4.5,mb,,147,3.136,0.84,us,us1000hi5p,2019-01-10T17:18:40.040Z,"67 km WSW of Changuillo, Peru",earthquake,3.8,5.3,0.075,53,reviewed,us,us
2018-10-28T05:04:14.850Z,-21.9551,-68.6852,105.18,4.3,mb,,44,0.54,0.97,us,us1000hi58,2019-01-10T17:18:40.040Z,"60 km NNE of Calama, Chile",earthquake,4.5,3.5,0.122,19,reviewed,us,us
2018-10-27T15:46:43.690Z,-22.4808,-68.7144,109.83,4.5,mwr,,47,0.224,0.94,us,us1000hi0k,2019-01-10T17:18:39.040Z,"21 km E of Calama, Chile",earthquake,3.6,4.2,0.05,38,reviewed,us,us
2018-10-27T12:29:06.180Z,-35.0173,-71.1182,97.96,4.2,mb,,88,0.356,0.51,us,us2000i5hd,2019-01-10T17:18:43.040Z,"11 km ESE of Curicó, Chile",earthquake,5.7,6.1,0.237,5,reviewed,us,us
2018-10-27T12:13:16.630Z,-20.6476,-66.6735,245.07,4.8,mb,,43,2.38,1.24,us,us1000hhyp,2019-01-10T17:18:39.040Z,"26 km SE of Uyuni, Bolivia",earthquake,7.7,7.1,0.048,136,reviewed,us,us
2018-10-27T08:11:15.900Z,-15.0278,-70.7928,19.81,4.5,mb,,114,3.352,1.2,us,us1000hhx1,2020-07-10T16:00:01.253Z,"15 km SSE of Cupi, Peru",earthquake,7.7,4.4,0.096,32,reviewed,us,us
2018-10-26T15:50:12.180Z,-35.6103,-73.1212,22.93,4.3,mwr,,108,1.136,1.03,us,us1000hhky,2019-01-10T17:18:38.040Z,"71 km WSW of Constitución, Chile",earthquake,5.4,2.4,0.03,106,reviewed,us,us
2018-10-26T12:28:46.370Z,-24.3101,-70.3322,40.83,4.4,mb,,135,0.321,0.97,us,us1000hhj3,2019-01-10T17:18:38.040Z,"73 km S of Antofagasta, Chile",earthquake,3.1,10.7,0.239,5,reviewed,us,us
2018-10-26T12:03:22.420Z,-17.2816,-69.9642,137.67,4.9,mww,,73,0.554,1.25,us,us1000hhin,2019-01-10T17:18:38.040Z,"8 km E of Chuquitira, Peru",earthquake,6.2,4,0.075,17,reviewed,us,us
2018-10-26T09:11:52.050Z,-1.531,-77.8192,163.66,4.9,mb,,77,1.711,1.12,us,us1000hhgv,2019-01-10T17:18:38.040Z,"21 km ESE of Puyo, Ecuador",earthquake,7.2,5.7,0.035,254,reviewed,us,us
2018-10-26T09:04:22.790Z,-19.6577,-70.3351,48.67,3.9,mwr,,131,0.639,1,us,us1000hhgr,2019-01-10T17:18:38.040Z,"64 km NNW of Iquique, Chile",earthquake,4.5,7.4,0.08,15,reviewed,us,us
2018-10-26T01:59:02.070Z,-33.3733,-69.7537,6.94,4.4,mwr,,70,0.232,1.44,us,us1000hhdf,2019-01-10T17:18:37.040Z,"77 km E of Villa Presidente Frei, Ñuñoa, Santiago, Chile, Chile",earthquake,2.7,4.4,0.042,54,reviewed,us,us
2018-10-25T23:16:19.100Z,-24.0481,-67.0662,219.76,4.1,mb,,98,1.494,0.89,us,us1000hhbf,2019-01-10T17:18:37.040Z,"78 km WNW of San Antonio de los Cobres, Argentina",earthquake,7.3,13.1,0.213,6,reviewed,us,us
2018-10-25T11:19:35.530Z,-30.5926,-71.7118,35,4.7,mwr,,144,1.804,0.95,us,us1000hh05,2019-01-10T17:18:36.040Z,"49 km W of Ovalle, Chile",earthquake,7.4,2,0.089,12,reviewed,us,us
2018-10-25T06:03:43.860Z,-13.936,-71.8573,43.02,4.3,mb,,112,4.291,0.86,us,us1000hgvk,2019-01-10T17:18:35.040Z,"10 km W of Pillpinto, Peru",earthquake,8.1,8.4,0.125,18,reviewed,us,us
2018-10-24T23:14:16.600Z,-23.0209,-68.0469,130.93,4.2,mb,,67,0.139,0.95,us,us1000hgsy,2019-01-10T17:18:35.040Z,"19 km SE of San Pedro de Atacama, Chile",earthquake,8.9,5.7,0.146,13,reviewed,us,us
2018-10-24T23:09:58.560Z,-23.7473,-67.1329,207.34,4,mb,,54,1.245,1.25,us,us1000hgsv,2019-01-10T17:18:35.040Z,"97 km WNW of San Antonio de los Cobres, Argentina",earthquake,11.4,9.8,0.211,6,reviewed,us,us
2018-10-24T07:37:44.400Z,-15.3862,-72.0527,102.4,4.4,mb,,126,3.3,1.06,us,us1000hgew,2019-01-10T17:18:35.040Z,"22 km NNE of Choco, Peru",earthquake,8.9,8.8,0.063,72,reviewed,us,us
2018-10-24T03:17:44.310Z,-29.6984,-71.5898,35.05,4.3,mb,,184,0.376,0.87,us,us1000hgdw,2019-01-10T17:18:35.040Z,"37 km NW of Coquimbo, Chile",earthquake,4.3,11.5,0.238,5,reviewed,us,us
2018-10-23T09:58:40.580Z,-28.7537,-67.2125,118.08,4.5,mb,,46,2.688,0.96,us,us1000hg0x,2019-01-10T17:18:34.040Z,"45 km WSW of Arauco, Argentina",earthquake,5.1,7.8,0.068,63,reviewed,us,us
2018-10-22T22:25:41.170Z,-20.5834,-69.0564,95.9,4.2,mb,,47,0.449,0.78,us,us1000hfvc,2019-01-10T17:18:33.040Z,"121 km ESE of Iquique, Chile",earthquake,5.6,5.3,0.141,14,reviewed,us,us
2018-10-22T02:02:36.410Z,-32.6271,-71.3587,40.12,4.1,mb,,142,0.459,0.63,us,us1000hfez,2019-01-10T17:18:33.040Z,"21 km NW of Hacienda La Calera, Chile",earthquake,4.4,11.8,0.369,2,reviewed,us,us
2018-10-21T21:08:56.040Z,-1.8538,-79.874,68.88,5.1,mww,,42,0.865,0.94,us,us1000hfc9,2018-12-21T22:27:08.040Z,"13 km NE of El Triunfo, Ecuador",earthquake,8.7,4.4,0.061,26,reviewed,us,us
2018-10-21T13:11:07.980Z,-33.0713,-72.2258,8.52,4.2,mb,,180,0.496,0.58,us,us1000hf94,2018-12-21T22:27:08.040Z,"55 km W of Valparaíso, Chile",earthquake,4.8,9.9,0.305,3,reviewed,us,us
2018-10-20T18:42:22.530Z,-5.1878,-77.091,104.6,4.7,mww,,58,2.328,0.74,us,us1000hf1q,2018-12-21T22:27:07.040Z,"60 km SW of Barranca, Peru",earthquake,5.9,4.3,0.103,9,reviewed,us,us
2018-10-20T14:51:49.010Z,-44.6644,-80.7964,10,4.3,mb,,196,6.833,0.79,us,us1000hgy9,2018-12-21T22:27:10.040Z,"Off the coast of Aisen, Chile",earthquake,13.2,2,0.218,6,reviewed,us,us
2018-10-19T10:32:50.120Z,-21.1973,-68.9867,122.32,4.2,mb,,65,0.641,1.4,us,us1000hec6,2018-12-21T22:27:05.040Z,"139 km N of Calama, Chile",earthquake,3.6,7.9,0.136,15,reviewed,us,us
2018-10-19T08:25:40.750Z,-29.1217,-70.7088,72.89,4,mb,,131,0.11,0.54,us,us1000heaz,2018-12-21T22:27:05.040Z,"60 km S of Vallenar, Chile",earthquake,4.9,9.1,0.368,2,reviewed,us,us
2018-10-19T05:17:32.310Z,-18.3597,-70.4573,66.38,4.4,mb,,140,0.11,1.27,us,us1000he9f,2018-12-21T22:27:05.040Z,"21 km NW of Arica, Chile",earthquake,8.2,2.5,0.123,19,reviewed,us,us
2018-10-18T23:42:07.470Z,-22.64,-68.5413,106.46,4.7,mwr,,54,0.342,1.33,us,us1000he6x,2018-12-21T22:27:05.040Z,"44 km ESE of Calama, Chile",earthquake,6.2,4.8,0.065,23,reviewed,us,us
2018-10-18T21:55:43.160Z,-23.9662,-66.6543,194.14,4.7,mww,,38,1.726,0.75,us,us1000he52,2018-12-21T22:27:04.040Z,"44 km NW of San Antonio de los Cobres, Argentina",earthquake,7,6.3,0.089,12,reviewed,us,us
2018-10-18T21:05:55.290Z,-16.3139,-69.6357,213.45,4.1,mb,,122,1.277,1.45,us,us1000he42,2018-12-21T22:27:04.040Z,"22 km WSW of Juli, Peru",earthquake,9.1,7,0.095,30,reviewed,us,us
2018-10-18T15:47:53.110Z,-17.9077,-69.9869,113.96,4.7,mww,,105,0.571,0.91,us,us1000hdya,2018-12-21T22:27:04.040Z,"14 km S of Palca, Peru",earthquake,8.2,4.9,0.103,9,reviewed,us,us
2018-10-18T00:55:33.650Z,-26.4937,-69.3138,124.56,4.3,mb,,59,1.203,1.34,us,us1000hdpl,2018-12-21T22:27:04.040Z,"74 km E of Diego de Almagro, Chile",earthquake,6.1,8.3,0.202,7,reviewed,us,us
2018-10-17T21:25:31.120Z,-27.5552,-69.3473,110.91,4.2,mb,,73,0.788,0.98,us,us1000hdl5,2018-12-21T22:27:03.040Z,"99 km ESE of Copiapó, Chile",earthquake,7.7,9.2,0.199,7,reviewed,us,us
2018-10-17T11:46:53.200Z,-23.4053,-70.0259,70.59,4.3,mb,,163,1.072,1.02,us,us1000hdb7,2018-12-21T22:27:03.040Z,"46 km NE of Antofagasta, Chile",earthquake,10.1,16.4,0.129,17,reviewed,us,us
2018-10-17T10:34:55.640Z,-39.8785,-71.7173,151.98,4.4,mwr,,54,0.349,1.07,us,us1000hdae,2018-12-21T22:27:03.040Z,"43 km NW of San Martín de los Andes, Argentina",earthquake,7.2,6.9,,,reviewed,us,guc
2018-10-17T04:01:41.260Z,-32.4997,-72.6826,32.28,4.4,mb,,156,1.023,0.88,us,us1000hd78,2018-12-21T22:27:03.040Z,"115 km WNW of Valparaíso, Chile",earthquake,5.7,6.5,0.17,10,reviewed,us,us
2018-10-17T02:45:19.060Z,-14.837,-71.7404,109.63,4.4,mb,,78,3.493,0.82,us,us1000hd6j,2018-12-21T22:27:02.040Z,"22 km W of Coporaque, Peru",earthquake,4.3,7,0.085,41,reviewed,us,us
2018-10-16T23:53:17.810Z,-42.0795,-72.8512,89.57,4.1,mb,,69,0.442,0.52,us,us1000hd4t,2018-12-21T22:27:02.040Z,"41 km SE of Calbuco, Chile",earthquake,3.9,5.2,0.234,5,reviewed,us,us
2018-10-16T15:30:14.280Z,-8.1062,-76.6225,125.87,4.6,mb,,115,2.004,0.78,us,us1000hcy0,2018-12-21T22:27:02.040Z,"14 km NW of Tocache, Peru",earthquake,7.1,5.8,0.067,66,reviewed,us,us
2018-10-16T11:11:34.730Z,-20.9917,-68.8251,112.65,4.3,mb,,114,0.89,0.86,us,us1000hcup,2018-12-21T22:27:02.040Z,"162 km N of Calama, Chile",earthquake,6.4,7.7,0.137,15,reviewed,us,us
2018-10-15T23:41:55.220Z,-3.4084,-77.3126,105.81,4.7,mb,,139,3.796,0.58,us,us1000hcl4,2018-12-21T22:27:01.040Z,"97 km W of Alianza Cristiana, Peru",earthquake,9.4,7.3,0.032,293,reviewed,us,us
